date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:23	317/317	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213d-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/re.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/re.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:23	305/305	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22131-5c6a73fb43619%22	https://hoangduyentv.xyz/assets/flags/1x1/re.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/re.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:23	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22140-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/ro.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ro.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:24	324/324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22144-5c6a73fb43619%22	https://hoangduyentv.xyz/assets/flags/1x1/ro.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ro.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:24	188066/188066	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dea2-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/rs.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/rs.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:24	187945/187945	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222de29-5c6a73fb43a01%22	https://hoangduyentv.xyz/assets/flags/1x1/rs.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/rs.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:25	297/297	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22129-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/ru.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ru.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:25	309/309	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22135-5c6a73fb43a01%22	https://hoangduyentv.xyz/assets/flags/1x1/ru.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ru.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:25	793/793	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22319-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/rw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/rw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:25	795/795	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2231b-5c6a73fb43a01%22	https://hoangduyentv.xyz/assets/flags/1x1/rw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/rw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:25	16052/16052	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223eb4-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/sa.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sa.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:26	16301/16301	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223fad-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sa.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sa.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:26	1187/1187	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224a3-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/sb.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sb.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:26	1210/1210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ba-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sb.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sb.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:27	579/579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22243-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/sc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:27	623/623	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2226f-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:28	501/501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f5-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/sd.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sd.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:29	515/515	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22203-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sd.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sd.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:30	756/756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f4-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/se.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/se.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:31	792/792	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22318-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/se.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/se.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:32	1260/1260	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ec-5c6a73fb48c09%22	https://hoangduyentv.xyz/assets/flags/4x3/sg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:33	1344/1344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22540-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:35	48210/48210	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bc52-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sh.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sh.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:37	49137/49137	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bff1-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sh.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sh.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:40	2906/2906	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5a-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/si.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/si.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:41	2922/2922	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6a-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/si.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/si.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:42	324/324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22144-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sj.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sj.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:42	324/324	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22144-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sj.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sj.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:42	1621/1621	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22655-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sk.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sk.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:43	1632/1632	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22660-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sk.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sk.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:43	286/286	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211e-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sl.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sl.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:43	445/445	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bd-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sl.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sl.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:43	22175/22175	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22569f-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:44	22541/22541	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22580d-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:44	485/485	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e5-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:44	480/480	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221e0-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:44	546/546	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22222-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/so.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/so.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:45	559/559	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222f-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/so.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/so.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:45	331/331	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214b-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sr.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sr.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:45	341/341	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22155-5c6a73fb43de9%22	https://hoangduyentv.xyz/assets/flags/1x1/sr.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sr.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:45	399/399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2218f-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/ss.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ss.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:45	409/409	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22199-5c6a73fb441d1%22	https://hoangduyentv.xyz/assets/flags/1x1/ss.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/ss.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:46	928/928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a0-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/st.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/st.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:47	933/933	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223a5-5c6a73fb441d1%22	https://hoangduyentv.xyz/assets/flags/1x1/st.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/st.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:47	129527/129527	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f9f7-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sv.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sv.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:48	129682/129682	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221fa92-5c6a73fb441d1%22	https://hoangduyentv.xyz/assets/flags/1x1/sv.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sv.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:49	19833/19833	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224d79-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sx.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sx.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:49	19650/19650	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224cc2-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/sx.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sx.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:50	651/651	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2228b-5c6a73fb48ff1%22	https://hoangduyentv.xyz/assets/flags/4x3/sy.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sy.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:50	682/682	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222aa-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/sy.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sy.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:51	9061/9061	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222365-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/sz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/sz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:51	8973/8973	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22230d-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/sz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/sz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:51	19375/19375	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224baf-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:52	19648/19648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224cc0-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tc.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tc.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:52	288/288	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22120-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/td.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/td.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:53	294/294	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22126-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/td.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/td.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:54	1118/1118	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2245e-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tf.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tf.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:55	1291/1291	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2250b-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tf.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tf.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:56	831/831	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233f-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:56	839/839	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22347-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tg.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tg.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:56	300/300	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212c-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/th.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/th.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:56	299/299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212b-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/th.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/th.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:57	2043/2043	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227fb-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tj.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tj.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:57	1908/1908	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22774-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tj.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tj.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:57	791/791	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22317-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tk.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tk.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:57	781/781	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230d-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tk.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tk.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:58	658/658	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22292-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tl.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tl.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:58	675/675	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a3-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tl.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tl.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:58	44437/44437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ad95-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:58	44313/44313	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ad19-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tm.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tm.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:59	972/972	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223cc-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:59	944/944	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b0-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tn.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tn.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:59	385/385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22181-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/to.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/to.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:59	387/387	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22183-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/to.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/to.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:49:59	688/688	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b0-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tr.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tr.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:00	690/690	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b2-5c6a73fb445b9%22	https://hoangduyentv.xyz/assets/flags/1x1/tr.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tr.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:00	365/365	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216d-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tt.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tt.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:00	393/393	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22189-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/tt.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tt.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:00	2929/2929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b71-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tv.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tv.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:01	2925/2925	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6d-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/tv.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tv.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:01	1252/1252	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e4-5c6a73fb493d9%22	https://hoangduyentv.xyz/assets/flags/4x3/tw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:01	1228/1228	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224cc-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/tw.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tw.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:01	570/570	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2223a-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/tz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/tz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:02	680/680	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a8-5c6a73fb449a1%22	https://hoangduyentv.xyz/assets/flags/1x1/tz.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/1x1/tz.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
10:50:02	241/241	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f1-5c6a73fb497c1%22	https://hoangduyentv.xyz/assets/flags/4x3/ua.svg	C:/My%20Web%20Sites/Startinhsbot/hoangduyentv.xyz/assets/flags/4x3/ua.svg	(from https://hoangduyentv.xyz/assets/css/icons.css)
